NGC4995;13h9.7m;-7°50';VIRGO;Galaxy Type SBb;11.1;2'x2';Distance : 25 Mly
NGC4818;12h56.8m;-8°32';VIRGO;Galaxy Type SBab;11.1;4'x2';Distance : 15 Mly
NGC4845;12h58m;+1°35';VIRGO;Galaxy Type Sab;11.2;5'x1';Distance : 17 Mly
NGC4660;12h44.5m;+11°11';VIRGO;Galaxy Type E2;11.2;2'x2';Distance : 15 Mly
NGC4667;12h42.8m;+11°27';VIRGO;Galaxy Type E-S0;11.2;2'x1';Distance : 16 Mly
NGC4461;12h29m;+13°11';VIRGO;Galaxy Type SB0-a;11.2;3'x1';Distance : 27 Mly
NGC4168;12h12.3m;+13°12';VIRGO;Galaxy Type E2;11.2;3'x2';Distance : 31 Mly
NGC4866;12h59.5m;+14°10';VIRGO;Galaxy Type S0-a;11.2;6'x2';Distance : 28 Mly
NGC5638;14h29.7m;+3°14';VIRGO;Galaxy Type E1;11.2;3'x2';Distance : 24 Mly
NGC4469;12h29.5m;+8°45';VIRGO;Galaxy Type SB0-a;11.2;4'x1';Distance : 8 Mly
NGC5713;14h40.2m;-0°17';VIRGO;Galaxy Type SBbc;11.2;3'x3';Distance : 27 Mly
NGC4567;12h36.5m;+11°15';VIRGO;Galaxy Type Sbc;11.3;3'x2';Distance : 32 Mly
NGC4647;12h43.5m;+11°35';VIRGO;Galaxy Type SBc;11.3;3'x2';Distance : 20 Mly
NGC4281;12h20.4m;+5°23';VIRGO;Galaxy Type S0-a;11.3;3'x2';Distance : 38 Mly
NGC5334;13h52.9m;-1°7';VIRGO;Galaxy Type SBc;11.3;4'x3';Distance : 20 Mly
NGC4939;13h4.2m;-10°20';VIRGO;Galaxy Type Sbc;11.3;6'x3';Distance : 44 Mly
NGC4742;12h51.8m;-10°27';VIRGO;Galaxy Type E4;11.3;3'x2';Distance : 18 Mly
NGC4984;13h9m;-15°31';VIRGO;Galaxy Type SB0-a;11.3;4'x3';Distance : 18 Mly
NGC4981;13h8.8m;-6°47';VIRGO;Galaxy Type SBbc;11.3;3'x2';Distance : 24 Mly
NGC4073;12h4.5m;+1°54';VIRGO;Galaxy Type E3;11.4;3'x2';Distance : 83 Mly
NGC4124;12h8.2m;+10°23';VIRGO;Galaxy Type S0-a;11.4;4'x1';Distance : 24 Mly
NGC4178;12h12.8m;+10°52';VIRGO;Galaxy Type SBcd;11.4;5'x2';Distance : 5 Mly
NGC4694;12h48.2m;+10°59';VIRGO;Galaxy Type SB0;11.4;3'x2';Distance : 16 Mly
NGC4880;13h0.2m;+12°29';VIRGO;Galaxy Type SB0-a;11.4;3'x3';Distance : 19 Mly
NGC4531;12h34.3m;+13°5';VIRGO;Galaxy Type SB0-a;11.4;3'x2';Distance : 3 Mly
NGC4900;13h0.7m;+2°30';VIRGO;Galaxy Type SBc;11.4;2'x2';Distance : 14 Mly
NGC4123;12h8.2m;+2°53';VIRGO;Galaxy Type SBb;11.4;4'x3';Distance : 19 Mly
NGC5775;14h54m;+3°33';VIRGO;Galaxy Type SBc;11.4;4'x1';Distance : 24 Mly
NGC4496;12h31.7m;+3°56';VIRGO;Galaxy Type SBc;11.4;4'x3';Distance : 24 Mly
NGC5300;13h48.3m;+3°57';VIRGO;Galaxy Type SBc;11.4;4'x2';Distance : 16 Mly
NGC4339;12h23.6m;+6°5';VIRGO;Galaxy Type E1;11.4;2'x2';Distance : 18 Mly
NGC5584;14h22.4m;-0°23';VIRGO;Galaxy Type SBc;11.4;3'x3';Distance : 23 Mly
NGC4760;12h53.1m;-10°30';VIRGO;Galaxy Type E1;11.4;2'x2';Distance : 67 Mly
NGC5077;13h19.5m;-12°39';VIRGO;Galaxy Type E3;11.4;2'x2';Distance : 40 Mly
NGC4684;12h47.3m;-2°44';VIRGO;Galaxy Type SB0-a;11.4;3'x1';Distance : 22 Mly
NGC5493;14h11.5m;-5°3';VIRGO;Galaxy Type S0;11.4;2'x2';Distance : 38 Mly
NGC5427;14h3.4m;-6°2';VIRGO;Galaxy Type SBc;11.4;3'x2';Distance : 37 Mly
NGC5831;15h4.1m;+1°13';VIRGO;Galaxy Type E3;11.5;2'x2';Distance : 23 Mly
NGC4478;12h30.3m;+12°20';VIRGO;Galaxy Type E2;11.5;2'x2';Distance : 19 Mly
NGC4639;12h42.9m;+13°15';VIRGO;Galaxy Type SBbc;11.5;3'x2';Distance : 14 Mly
NGC5668;14h33.4m;+4°27';VIRGO;Galaxy Type Sd;11.5;3'x3';Distance : 22 Mly
NGC3976;11h56m;+6°45';VIRGO;Galaxy Type SBb;11.5;4'x1';Distance : 35 Mly
NGC4612;12h41.5m;+7°19';VIRGO;Galaxy Type SB0;11.5;3'x2';Distance : 25 Mly
NGC4578;12h37.5m;+9°33';VIRGO;Galaxy Type S0;11.5;3'x2';Distance : 32 Mly
NGC4602;12h40.6m;-5°8';VIRGO;Galaxy Type SBbc;11.5;3'x1';Distance : 36 Mly
NGC4731;12h51m;-6°24';VIRGO;Galaxy Type SBc/P;11.5;7'x4';Distance : 21 Mly
